underlying,ts_signal,spot_symbol,expiry,action,strategy_type,legs_json,net_premium,max_loss,max_profit,breakevens,margin_est,dte,regime,regime_conf,align_mode,ltf_dir,htf_dir,dtf_dir,side,is_live,right,tradingsymbol,kite_symbol,strike,score,signal_strength,entry,sl,target,time_stop_min,spread_pct,bid,ask,mid,ltp,quote_ts,entry_model,iv,iv_pct,iv_samples,greeks_conf,delta,vega_1pct,theta_day,lot_size,greeks_max_lots,risk_lots,max_lots,pass_caps,sent_mult,mkt_bias,mkt_strength,mkt_risk_off,notes,reason,bos,bos_strength,htf_align,session
360ONE,None,NSE:360ONE,2026-02-24,BUY_PE,BUY_PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":1120,""tradingsymbol"":""360ONE26FEB1120PE"",""instrument_token"":17543426,""bid"":27.8,""ask"":28.3,""mid"":28.05,""ltp"":28.05,""oi"":379000.0,""volume"":126000.0,""spread_pct"":0.017825311942959002,""price_used"":28.3,""tag"":""long"",""iv"":0.3223905381832123,""delta"":-0.6657351404290617,""gamma"":0.008661918556712006,""vega_1pct"":0.4744669259766128,""theta_day"":-1.36751852945736,""greeks_conf"":""high""}]",28.3,28.3,,,14150.0,5,VOLATILE,1.0,hard,DOWN,DOWN,,SHORT,True,PE,360ONE26FEB1120PE,NFO:360ONE26FEB1120PE,1120,-1.7323398471024387,1.7323398471024387,28.3,14.15,50.940000000000005,90,0.017825311942959002,27.8,28.3,28.05,28.05,,ask,0.3223905381832123,1.0,1,high,-0.6657351404290617,0.4744669259766128,-1.36751852945736,500,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=37.6 | ivp=1.00 | dte=5 | spr=0.018 | fallback single-leg,LIVE signal,NONE,0.0,True,MID
SUNPHARMA,None,NSE:SUNPHARMA,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":1700,""tradingsymbol"":""SUNPHARMA26FEB1700CE"",""instrument_token"":40923138,""bid"":19.55,""ask"":20.0,""mid"":19.775,""ltp"":19.775,""oi"":1496600.0,""volume"":595700.0,""spread_pct"":0.022756005056889978,""price_used"":20.0,""tag"":""long"",""iv"":0.5,""delta"":0.6002718837190225,""gamma"":0.003788681012833234,""vega_1pct"":0.7876475228846858,""theta_day"":-4.005482518758038,""greeks_conf"":""low""}]",20.0,20.0,,,7000.0,5,VOLATILE,1.0,hard,UP,UP,,LONG,False,CE,SUNPHARMA26FEB1700CE,NFO:SUNPHARMA26FEB1700CE,1700,0.8875610066369204,0.8875610066369204,20.0,10.0,36.0,90,0.022756005056889978,19.55,20.0,19.775,19.775,,ask,0.5,1.0,1,low,0.6002718837190225,0.7876475228846858,-4.005482518758038,350,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=15.6 | ivp=1.00 | dte=5 | spr=0.023 | fallback single-leg,Trend UP but ADX<18. Trigger LONG when ADX>=18 AND RSI>=52.,NONE,0.0,True,MID
SUPREMEIND,None,NSE:SUPREMEIND,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":3900,""tradingsymbol"":""SUPREMEIND26FEB3900CE"",""instrument_token"":35463426,""bid"":42.6,""ask"":43.85,""mid"":43.225,""ltp"":43.225,""oi"":60550.0,""volume"":352100.0,""spread_pct"":0.028918449971081547,""quote_ts"":""2026-02-19T12:34:04"",""price_used"":43.85,""tag"":""long"",""iv"":0.1871297448465824,""delta"":0.5784900374329914,""gamma"":0.00450996151957907,""vega_1pct"":1.8133133659309082,""theta_day"":-3.6773152113124183,""greeks_conf"":""high""}]",43.85,43.85,,,7673.75,5,VOLATILE,1.0,hard,UP,UP,,LONG,False,CE,SUPREMEIND26FEB3900CE,NFO:SUPREMEIND26FEB3900CE,3900,1.1085550939592632,1.1085550939592632,43.85,21.925,78.93,90,0.028918449971081547,42.6,43.85,43.225,43.225,2026-02-19T12:34:04,ask,0.1871297448465824,1.0,1,high,0.5784900374329914,1.8133133659309082,-3.6773152113124183,175,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=19.1 | ivp=1.00 | dte=5 | spr=0.029 | watch-mode single-leg,Trigger LONG when RSI closes >= 52 AND price closes above EMA_fast.,NONE,0.0,True,MID
SUZLON,None,NSE:SUZLON,2026-02-24,BUY_PE,BUY_PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":55,""tradingsymbol"":""SUZLON26FEB55PE"",""instrument_token"":40999170,""bid"":9.29,""ask"":9.41,""mid"":9.35,""ltp"":9.35,""oi"":1633525.0,""volume"":649800.0,""spread_pct"":0.012834224598930587,""price_used"":9.41,""tag"":""long"",""iv"":0.9429939754638672,""delta"":-0.9441819594720735,""gamma"":0.02203617836255928,""vega_1pct"":0.006095597735959703,""theta_day"":-0.0474773414459316,""greeks_conf"":""high""}]",9.41,9.41,,,84925.25,5,VOLATILE,1.0,hard,DOWN,DOWN,,SHORT,False,PE,SUZLON26FEB55PE,NFO:SUZLON26FEB55PE,55,-0.9883087959970767,0.9883087959970767,9.41,4.705,16.938000000000002,90,0.012834224598930587,9.29,9.41,9.35,9.35,,ask,0.9429939754638672,1.0,1,high,-0.9441819594720735,0.006095597735959703,-0.0474773414459316,9025,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=12.7 | ivp=1.00 | dte=5 | spr=0.013 | fallback single-leg,Trend DOWN but ADX<18. Trigger SHORT when ADX>=18 AND RSI<=48.,NONE,0.0,True,MID
SWIGGY,None,NSE:SWIGGY,2026-02-24,BUY_PE,BUY_PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":335,""tradingsymbol"":""SWIGGY26FEB335PE"",""instrument_token"":41056002,""bid"":10.15,""ask"":10.35,""mid"":10.25,""ltp"":10.25,""oi"":176800.0,""volume"":187200.0,""spread_pct"":0.01951219512195115,""price_used"":10.35,""tag"":""long"",""iv"":0.413456880443573,""delta"":-0.6469196211631095,""gamma"":0.023115148621983293,""vega_1pct"":0.14446469215604563,""theta_day"":-0.5464708762561011,""greeks_conf"":""high""}]",10.35,10.35,,,13455.0,5,VOLATILE,1.0,hard,DOWN,DOWN,,SHORT,True,PE,SWIGGY26FEB335PE,NFO:SWIGGY26FEB335PE,335,-1.4944364864913113,1.4944364864913113,10.35,5.175,18.63,90,0.01951219512195115,10.15,10.35,10.25,10.25,,ask,0.413456880443573,1.0,1,high,-0.6469196211631095,0.14446469215604563,-0.5464708762561011,1300,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=24.9 | ivp=1.00 | dte=5 | spr=0.020 | fallback single-leg,LIVE signal,NONE,0.0,True,MID
TATACONSUM,None,NSE:TATACONSUM,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":1160,""tradingsymbol"":""TATACONSUM26FEB1160CE"",""instrument_token"":35804162,""bid"":9.4,""ask"":9.7,""mid"":9.55,""ltp"":9.55,""oi"":218900.0,""volume"":221100.0,""spread_pct"":0.031413612565444914,""quote_ts"":""2026-02-19T12:33:35"",""price_used"":9.7,""tag"":""long"",""iv"":0.15846826109218598,""delta"":0.534415642881414,""gamma"":0.01824105594710387,""vega_1pct"":0.5464970048811832,""theta_day"":-0.9457760437895993,""greeks_conf"":""high""}]",9.7,9.7,,,5335.0,5,VOLATILE,1.0,hard,UP,UP,,LONG,False,CE,TATACONSUM26FEB1160CE,NFO:TATACONSUM26FEB1160CE,1160,1.112994151224741,1.112994151224741,9.7,4.85,17.46,90,0.031413612565444914,9.4,9.7,9.55,9.55,2026-02-19T12:33:35,ask,0.15846826109218598,1.0,1,high,0.534415642881414,0.5464970048811832,-0.9457760437895993,550,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=19.3 | ivp=1.00 | dte=5 | spr=0.031 | watch-mode single-leg,Trigger LONG when RSI closes >= 52 AND price closes above EMA_fast.,NONE,0.0,True,MID
TATASTEEL,None,NSE:TATASTEEL,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":200,""tradingsymbol"":""TATASTEEL26FEB200CE"",""instrument_token"":36014594,""bid"":8.09,""ask"":8.2,""mid"":8.145,""ltp"":8.145,""oi"":5131500.0,""volume"":2519000.0,""spread_pct"":0.013505217925107359,""price_used"":8.2,""tag"":""long"",""iv"":0.5,""delta"":0.7604104888791059,""gamma"":0.025207302459777085,""vega_1pct"":0.07653480228011966,""theta_day"":-0.3979162565207506,""greeks_conf"":""low""}]",8.2,8.2,,,45099.99999999999,5,VOLATILE,1.0,hard,UP,UP,,LONG,False,CE,TATASTEEL26FEB200CE,NFO:TATASTEEL26FEB200CE,200,0.9212112112589156,0.9212112112589156,8.2,4.1,14.76,90,0.013505217925107359,8.09,8.2,8.145,8.145,,ask,0.5,1.0,1,low,0.7604104888791059,0.07653480228011966,-0.3979162565207506,5500,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=17.7 | ivp=1.00 | dte=5 | spr=0.014 | fallback single-leg,Trend UP but ADX<18. Trigger LONG when ADX>=18 AND RSI>=52.,NONE,0.0,True,MID
TECHM,None,NSE:TECHM,2026-02-24,BUY_PE,BUY_PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":1500,""tradingsymbol"":""TECHM26FEB1500PE"",""instrument_token"":41581826,""bid"":22.45,""ask"":22.6,""mid"":22.525,""ltp"":22.525,""oi"":311400.0,""volume"":1288800.0,""spread_pct"":0.006659267480577232,""price_used"":22.6,""tag"":""long"",""iv"":0.2956685891819,""delta"":-0.5168784516898758,""gamma"":0.007608969168370364,""vega_1pct"":0.7061732806452412,""theta_day"":-1.907409685058245,""greeks_conf"":""high""}]",22.6,22.6,,,13560.0,5,VOLATILE,1.0,hard,DOWN,DOWN,,SHORT,True,PE,TECHM26FEB1500PE,NFO:TECHM26FEB1500PE,1500,-1.556909850157118,1.556909850157118,22.6,11.3,40.68000000000001,90,0.006659267480577232,22.45,22.6,22.525,22.525,,ask,0.2956685891819,1.0,1,high,-0.5168784516898758,0.7061732806452412,-1.907409685058245,600,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=28.2 | ivp=1.00 | dte=5 | spr=0.007 | fallback single-leg,LIVE signal,NONE,0.0,True,MID
TIINDIA,None,NSE:TIINDIA,2026-02-24,BULL_CALL_SPREAD,BULL_CALL_SPREAD,"[{""side"":""BUY"",""right"":""CE"",""strike"":2500,""tradingsymbol"":""TIINDIA26FEB2500CE"",""instrument_token"":36690946,""bid"":33.45,""ask"":34.55,""mid"":34.0,""ltp"":34.0,""oi"":351400.0,""volume"":737000.0,""spread_pct"":0.03235294117647042,""quote_ts"":""2026-02-19T12:34:17"",""price_used"":34.55,""tag"":""long"",""iv"":0.2753958614554406,""delta"":0.5207069225121528,""gamma"":0.0048833069744565975,""vega_1pct"":1.1802598102838007,""theta_day"":-3.381423527289113,""greeks_conf"":""high""},{""side"":""SELL"",""right"":""CE"",""strike"":2540,""tradingsymbol"":""TIINDIA26FEB2540CE"",""instrument_token"":41665026,""bid"":18.15,""ask"":19.05,""mid"":18.6,""ltp"":18.6,""oi"":38000.0,""volume"":234400.0,""spread_pct"":0.04838709677419366,""quote_ts"":""2026-02-19T12:34:16"",""price_used"":18.15,""tag"":""short"",""iv"":0.28527115702676775,""delta"":0.3378136556984406,""gamma"":0.004324927405272634,""vega_1pct"":1.0827865918889799,""theta_day"":-3.151108065059143,""greeks_conf"":""high""}]",16.4,16.4,2523.6,16.40,3279.9999999999995,5,VOLATILE,1.0,hard,UP,UP,,LONG,True,CE,TIINDIA26FEB2500CE,NFO:TIINDIA26FEB2500CE,2500,1.7592462164658793,1.7592462164658793,34.55,8.2,2035.2800000000002,90,0.03235294117647042,33.45,34.55,34.0,34.0,2026-02-19T12:34:17,ask,0.2753958614554406,1.0,1,high,0.1828932668137122,0.09747321839482082,-0.2303154622299699,200,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=39.0 | ivp=1.00 | dte=5 | spr=0.032 | volatile -> direction via debit spread,LIVE signal,NONE,0.0,True,MID
TITAN,None,NSE:TITAN,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":4240,""tradingsymbol"":""TITAN26FEB4240CE"",""instrument_token"":36953346,""bid"":30.85,""ask"":31.35,""mid"":31.1,""ltp"":31.1,""oi"":146825.0,""volume"":331975.0,""spread_pct"":0.01607717041800643,""quote_ts"":""2026-02-19T12:34:13"",""price_used"":31.35,""tag"":""long"",""iv"":0.13018347861742974,""delta"":0.5605943565776348,""gamma"":0.006022299564549913,""vega_1pct"":1.9833756806571166,""theta_day"":-2.9066815270188298,""greeks_conf"":""high""}]",31.35,31.35,,,5486.25,5,VOLATILE,1.0,hard,UP,UP,,LONG,False,CE,TITAN26FEB4240CE,NFO:TITAN26FEB4240CE,4240,1.0104991714589922,1.0104991714589922,31.35,15.675,56.43000000000001,90,0.01607717041800643,30.85,31.35,31.1,31.1,2026-02-19T12:34:13,ask,0.13018347861742974,1.0,1,high,0.5605943565776348,1.9833756806571166,-2.9066815270188298,175,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=13.8 | ivp=1.00 | dte=5 | spr=0.016 | watch-mode single-leg,Trend UP but ADX<18. Trigger LONG when ADX>=18 AND RSI>=52.,NONE,0.0,True,MID
TMPV,None,NSE:TMPV,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":375,""tradingsymbol"":""TMPV26FEB375CE"",""instrument_token"":41788930,""bid"":8.3,""ask"":8.4,""mid"":8.350000000000001,""ltp"":8.350000000000001,""oi"":809600.0,""volume"":546400.0,""spread_pct"":0.011976047904191572,""price_used"":8.4,""tag"":""long"",""iv"":0.24518108096885677,""delta"":0.7269408759287944,""gamma"":0.030036102736821457,""vega_1pct"":0.15013038861713204,""theta_day"":-0.403497943362646,""greeks_conf"":""high""}]",8.4,8.4,,,6720.0,5,VOLATILE,1.0,hard,UP,UP,,LONG,False,CE,TMPV26FEB375CE,NFO:TMPV26FEB375CE,375,1.1873736140664932,1.1873736140664932,8.4,4.2,15.120000000000001,90,0.011976047904191572,8.3,8.4,8.350000000000001,8.350000000000001,,ask,0.24518108096885677,1.0,1,high,0.7269408759287944,0.15013038861713204,-0.403497943362646,800,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=23.3 | ivp=1.00 | dte=5 | spr=0.012 | fallback single-leg,Trigger LONG when RSI closes >= 52 AND price closes above EMA_fast.,NONE,0.0,True,MID
TORNTPHARM,None,NSE:TORNTPHARM,2026-02-24,BULL_CALL_SPREAD,BULL_CALL_SPREAD,"[{""side"":""BUY"",""right"":""CE"",""strike"":4240,""tradingsymbol"":""TORNTPHARM26FEB4240CE"",""instrument_token"":41887234,""bid"":38.0,""ask"":39.05,""mid"":38.525,""ltp"":38.525,""oi"":51500.0,""volume"":253250.0,""spread_pct"":0.027255029201816928,""quote_ts"":""2026-02-19T12:34:19"",""price_used"":39.05,""tag"":""long"",""iv"":0.1894698227324486,""delta"":0.5093778988397566,""gamma"":0.004193314490192597,""vega_1pct"":2.0020855156060695,""theta_day"":-4.051503081399821,""greeks_conf"":""high""},{""side"":""SELL"",""right"":""CE"",""strike"":4280,""tradingsymbol"":""TORNTPHARM26FEB4280CE"",""instrument_token"":41888258,""bid"":24.25,""ask"":24.65,""mid"":24.45,""ltp"":24.45,""oi"":51250.0,""volume"":381500.0,""spread_pct"":0.01635991820040894,""quote_ts"":""2026-02-19T12:34:20"",""price_used"":24.25,""tag"":""short"",""iv"":0.20359850490427017,""delta"":0.3572472985672074,""gamma"":0.003650751887011442,""vega_1pct"":1.8730183958604372,""theta_day"":-3.96745497307404,""greeks_conf"":""high""}]",14.799999999999997,14.799999999999997,4265.2,14.80,3699.999999999999,5,VOLATILE,1.0,hard,UP,UP,,LONG,True,CE,TORNTPHARM26FEB4240CE,NFO:TORNTPHARM26FEB4240CE,4240,1.5085559709757101,1.5085559709757101,39.05,7.399999999999999,3426.96,90,0.027255029201816928,38.0,39.05,38.525,38.525,2026-02-19T12:34:19,ask,0.1894698227324486,1.0,1,high,0.1521306002725492,0.12906711974563234,-0.08404810832578136,250,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=25.7 | ivp=1.00 | dte=5 | spr=0.027 | volatile -> direction via debit spread,LIVE signal,NONE,0.0,True,MID
TORNTPOWER,None,NSE:TORNTPOWER,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":1520,""tradingsymbol"":""TORNTPOWER26FEB1520CE"",""instrument_token"":37380354,""bid"":16.1,""ask"":16.95,""mid"":16.525,""ltp"":16.525,""oi"":101150.0,""volume"":424575.0,""spread_pct"":0.05143721633888036,""quote_ts"":""2026-02-19T12:34:19"",""price_used"":16.95,""tag"":""long"",""iv"":0.2516517599115371,""delta"":0.4784294892088268,""gamma"":0.008816940915750556,""vega_1pct"":0.7152063098952308,""theta_day"":-1.873448777721219,""greeks_conf"":""high""}]",16.95,16.95,,,7203.75,5,VOLATILE,1.0,hard,UP,UP,,LONG,False,CE,TORNTPOWER26FEB1520CE,NFO:TORNTPOWER26FEB1520CE,1520,1.4908063768175683,1.4908063768175683,16.95,8.475,30.509999999999998,90,0.05143721633888036,16.1,16.95,16.525,16.525,2026-02-19T12:34:19,ask,0.2516517599115371,1.0,1,high,0.4784294892088268,0.7152063098952308,-1.873448777721219,425,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=39.4 | ivp=1.00 | dte=5 | spr=0.051 | watch-mode single-leg,Trigger LONG when RSI closes >= 52 AND price closes above EMA_fast.,NONE,0.0,True,MID
TRENT,None,NSE:TRENT,2026-02-24,BEAR_PUT_SPREAD,BEAR_PUT_SPREAD,"[{""side"":""BUY"",""right"":""PE"",""strike"":4050,""tradingsymbol"":""TRENT26FEB4050PE"",""instrument_token"":42040578,""bid"":40.35,""ask"":41.0,""mid"":40.675,""ltp"":40.675,""oi"":112700.0,""volume"":622000.0,""spread_pct"":0.01598033189920095,""quote_ts"":""2026-02-19T12:34:21"",""price_used"":41.0,""tag"":""long"",""iv"":0.2585420554695129,""delta"":-0.4334777732578857,""gamma"":0.0031593592215593724,""vega_1pct"":1.8945294001167066,""theta_day"":-4.485145386447122,""greeks_conf"":""high""},{""side"":""SELL"",""right"":""PE"",""strike"":3950,""tradingsymbol"":""TRENT26FEB3950PE"",""instrument_token"":42040066,""bid"":10.9,""ask"":11.15,""mid"":11.025,""ltp"":11.025,""oi"":196700.0,""volume"":274400.0,""spread_pct"":0.022675736961451247,""quote_ts"":""2026-02-19T12:34:14"",""price_used"":10.9,""tag"":""short"",""iv"":0.2600345554761886,""delta"":-0.16394442833919032,""gamma"":0.0019739503869101215,""vega_1pct"":1.190524784125016,""theta_day"":-2.9106858299740432,""greeks_conf"":""high""}]",30.1,30.1,69.9,4019.90,3010.0,5,VOLATILE,1.0,hard,DOWN,DOWN,,SHORT,True,PE,TRENT26FEB4050PE,NFO:TRENT26FEB4050PE,4050,-1.702030050604609,1.702030050604609,41.0,15.05,86.02000000000001,90,0.01598033189920095,40.35,41.0,40.675,40.675,2026-02-19T12:34:21,ask,0.2585420554695129,1.0,1,high,-0.2695333449186954,0.7040046159916906,-1.5744595564730783,100,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=36.0 | ivp=1.00 | dte=5 | spr=0.016 | volatile -> direction via debit spread,LIVE signal,NONE,0.0,True,MID
TVSMOTOR,None,NSE:TVSMOTOR,2026-02-24,BULL_CALL_SPREAD,BULL_CALL_SPREAD,"[{""side"":""BUY"",""right"":""CE"",""strike"":3880,""tradingsymbol"":""TVSMOTOR26FEB3880CE"",""instrument_token"":42140162,""bid"":33.7,""ask"":34.15,""mid"":33.925,""ltp"":33.925,""oi"":138950.0,""volume"":561050.0,""spread_pct"":0.013264554163596044,""quote_ts"":""2026-02-19T12:34:23"",""price_used"":34.15,""tag"":""long"",""iv"":0.17604447522830963,""delta"":0.5202579234857179,""gamma"":0.004924072837208018,""vega_1pct"":1.831270352503246,""theta_day"":-3.473343121925858,""greeks_conf"":""high""},{""side"":""SELL"",""right"":""CE"",""strike"":3920,""tradingsymbol"":""TVSMOTOR26FEB3920CE"",""instrument_token"":42140674,""bid"":19.35,""ask"":19.7,""mid"":19.525,""ltp"":19.525,""oi"":34825.0,""volume"":70525.0,""spread_pct"":0.017925736235595284,""quote_ts"":""2026-02-19T12:34:10"",""price_used"":19.35,""tag"":""short"",""iv"":0.18913603678846358,""delta"":0.3412716269665266,""gamma"":0.004220940648525428,""vega_1pct"":1.6865107961502388,""theta_day"":-3.3283114060167973,""greeks_conf"":""high""}]",14.799999999999997,14.799999999999997,3905.2,14.80,2589.9999999999995,5,VOLATILE,1.0,hard,UP,UP,,LONG,True,CE,TVSMOTOR26FEB3880CE,NFO:TVSMOTOR26FEB3880CE,3880,1.4419141472653136,1.4419141472653136,34.15,7.399999999999999,3138.96,90,0.013264554163596044,33.7,34.15,33.925,33.925,2026-02-19T12:34:23,ask,0.17604447522830963,1.0,1,high,0.1789862965191913,0.1447595563530073,-0.14503171590906083,175,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=22.1 | ivp=1.00 | dte=5 | spr=0.013 | volatile -> direction via debit spread,LIVE signal,NONE,0.0,True,MID
UNIONBANK,None,NSE:UNIONBANK,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":182,""tradingsymbol"":""UNIONBANK26FEB182.5CE"",""instrument_token"":42244610,""bid"":10.22,""ask"":10.35,""mid"":10.285,""ltp"":10.285,""oi"":721275.0,""volume"":177000.0,""spread_pct"":0.01263976665046174,""price_used"":10.35,""tag"":""long"",""iv"":0.5,""delta"":0.8466937034386613,""gamma"":0.02070919112419566,""vega_1pct"":0.054045254962131334,""theta_day"":-0.2886721901964794,""greeks_conf"":""low""}]",10.35,10.35,,,45798.75,5,VOLATILE,1.0,hard,UP,UP,,LONG,False,CE,UNIONBANK26FEB182.5CE,NFO:UNIONBANK26FEB182.5CE,182,1.0009113920395964,1.0009113920395964,10.35,5.175,18.63,90,0.01263976665046174,10.22,10.35,10.285,10.285,,ask,0.5,1.0,1,low,0.8466937034386613,0.054045254962131334,-0.2886721901964794,4425,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=22.7 | ivp=1.00 | dte=5 | spr=0.013 | fallback single-leg,Trigger LONG when RSI closes >= 52 AND price closes above EMA_fast.,NONE,0.0,True,MID
UNOMINDA,None,NSE:UNOMINDA,2026-02-24,BUY_PE,BUY_PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":1220,""tradingsymbol"":""UNOMINDA26FEB1220PE"",""instrument_token"":42318594,""bid"":21.35,""ask"":22.25,""mid"":21.8,""ltp"":21.8,""oi"":102850.0,""volume"":10450.0,""spread_pct"":0.041284403669724704,""quote_ts"":""2026-02-19T12:34:14"",""price_used"":22.25,""tag"":""long"",""iv"":0.3042421195716858,""delta"":-0.5660621057375963,""gamma"":0.009015792212209401,""vega_1pct"":0.5643881808026951,""theta_day"":-1.5599808655637495,""greeks_conf"":""high""}]",22.25,22.25,,,12237.5,5,VOLATILE,1.0,hard,DOWN,DOWN,,SHORT,False,PE,UNOMINDA26FEB1220PE,NFO:UNOMINDA26FEB1220PE,1220,-1.0524318909325474,1.0524318909325474,22.25,11.125,40.050000000000004,90,0.041284403669724704,21.35,22.25,21.8,21.8,2026-02-19T12:34:14,ask,0.3042421195716858,1.0,1,high,-0.5660621057375963,0.5643881808026951,-1.5599808655637495,550,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=16.1 | ivp=1.00 | dte=5 | spr=0.041 | watch-mode single-leg,Trend DOWN but ADX<18. Trigger SHORT when ADX>=18 AND RSI<=48.,NONE,0.0,True,MID
UPL,None,NSE:UPL,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":750,""tradingsymbol"":""UPL26FEB750CE"",""instrument_token"":42347522,""bid"":11.7,""ask"":12.1,""mid"":11.899999999999999,""ltp"":11.899999999999999,""oi"":1329255.0,""volume"":1596190.0,""spread_pct"":0.033613445378151294,""price_used"":12.1,""tag"":""long"",""iv"":0.18870926761722567,""delta"":0.6996789819804224,""gamma"":0.020529317284222876,""vega_1pct"":0.312351263374626,""theta_day"":-0.6606345680778642,""greeks_conf"":""high""}]",12.1,12.1,,,16395.5,5,VOLATILE,1.0,hard,UP,UP,,LONG,True,CE,UPL26FEB750CE,NFO:UPL26FEB750CE,750,1.474501306254825,1.474501306254825,12.1,6.05,21.78,90,0.033613445378151294,11.7,12.1,11.899999999999999,11.899999999999999,,ask,0.18870926761722567,1.0,1,high,0.6996789819804224,0.312351263374626,-0.6606345680778642,1355,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=23.9 | ivp=1.00 | dte=5 | spr=0.034 | fallback single-leg,LIVE signal,NONE,0.0,True,MID
VBL,None,NSE:VBL,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":440,""tradingsymbol"":""VBL26FEB440CE"",""instrument_token"":39499010,""bid"":17.3,""ask"":17.65,""mid"":17.475,""ltp"":17.475,""oi"":450000.0,""volume"":48375.0,""spread_pct"":0.02002861230329029,""price_used"":17.65,""tag"":""long"",""iv"":0.2034769114532471,""delta"":0.9458736776139887,""gamma"":0.009974973712176574,""vega_1pct"":0.059444304333664016,""theta_day"":-0.18623853596289155,""greeks_conf"":""high""}]",17.65,17.65,,,19856.25,5,VOLATILE,1.0,hard,UP,UP,,LONG,False,CE,VBL26FEB440CE,NFO:VBL26FEB440CE,440,1.109851822567369,1.109851822567369,17.65,8.825,31.77,90,0.02002861230329029,17.3,17.65,17.475,17.475,,ask,0.2034769114532471,1.0,1,high,0.9458736776139887,0.059444304333664016,-0.18623853596289155,1125,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=19.1 | ivp=1.00 | dte=5 | spr=0.020 | fallback single-leg,Trigger LONG when RSI closes >= 52 AND price closes above EMA_fast.,NONE,0.0,True,MID
VOLTAS,None,NSE:VOLTAS,2026-02-24,BUY_CE,BUY_CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":1540,""tradingsymbol"":""VOLTAS26FEB1540CE"",""instrument_token"":42470402,""bid"":14.95,""ask"":15.35,""mid"":15.149999999999999,""ltp"":15.149999999999999,""oi"":297375.0,""volume"":667875.0,""spread_pct"":0.026402640264026427,""quote_ts"":""2026-02-19T12:34:14"",""price_used"":15.35,""tag"":""long"",""iv"":0.2504429779572487,""delta"":0.44996652666597503,""gamma"":0.008706764976428786,""vega_1pct"":0.7184348167093816,""theta_day"":-1.8673134936841886,""greeks_conf"":""high""}]",15.35,15.35,,,5756.25,5,VOLATILE,1.0,hard,UP,UP,,LONG,False,CE,VOLTAS26FEB1540CE,NFO:VOLTAS26FEB1540CE,1540,1.1233314754389536,1.1233314754389536,15.35,7.675,27.63,90,0.026402640264026427,14.95,15.35,15.149999999999999,15.149999999999999,2026-02-19T12:34:14,ask,0.2504429779572487,1.0,1,high,0.44996652666597503,0.7184348167093816,-1.8673134936841886,375,0,0,0,False,1.0,NEUTRAL,0.3125,False,adx=19.9 | ivp=1.00 | dte=5 | spr=0.026 | watch-mode single-leg,Trigger LONG when RSI closes >= 52 AND price closes above EMA_fast.,NONE,0.0,True,MID
